DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Euro area – 20 countries (from 2023),2019,2955.847,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Euro area – 20 countries (from 2023),2020,2037.906,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Euro area – 20 countries (from 2023),2021,2963.679,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Euro area – 20 countries (from 2023),2022,3902.667,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Euro area – 20 countries (from 2023),2023,2411.497,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Estonia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Estonia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Estonia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Estonia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Estonia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Estonia,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Greece,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Greece,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Greece,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Greece,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Greece,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Greece,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Spain,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Spain,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Spain,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Spain,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Spain,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Spain,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,European Union - 27 countries (from 2020),2018,4098.184,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,European Union - 27 countries (from 2020),2019,2955.847,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,European Union - 27 countries (from 2020),2020,2037.906,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,European Union - 27 countries (from 2020),2021,2963.679,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,European Union - 27 countries (from 2020),2022,3902.667,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,European Union - 27 countries (from 2020),2023,2411.497,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Finland,2018,850.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Finland,2019,275.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Finland,2020,22.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Finland,2021,54.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Finland,2022,33.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Finland,2023,45.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,France,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,France,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,France,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,France,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,France,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,France,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Georgia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Georgia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Georgia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Georgia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Georgia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Georgia,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Croatia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Croatia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Croatia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Croatia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Croatia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Croatia,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Hungary,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Hungary,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Hungary,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Hungary,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Hungary,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Hungary,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Ireland,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Ireland,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Ireland,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Ireland,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Ireland,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Ireland,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Iceland,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Iceland,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Iceland,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Iceland,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Italy,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Italy,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Italy,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Italy,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Italy,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Italy,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Liechtenstein,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Liechtenstein,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Liechtenstein,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Liechtenstein,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Liechtenstein,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Liechtenstein,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Lithuania,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Lithuania,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Lithuania,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Lithuania,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Lithuania,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Lithuania,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Luxembourg,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Luxembourg,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Luxembourg,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Luxembourg,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Luxembourg,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Luxembourg,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Latvia,2018,3248.184,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Latvia,2019,2680.847,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Latvia,2020,2015.906,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Latvia,2021,2909.679,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Latvia,2022,3869.667,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Latvia,2023,2366.497,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Moldova,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Moldova,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Moldova,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Moldova,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Moldova,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Moldova,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Montenegro,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Montenegro,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Montenegro,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Montenegro,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Montenegro,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Montenegro,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,North Macedonia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,North Macedonia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,North Macedonia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,North Macedonia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,North Macedonia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,North Macedonia,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Malta,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Malta,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Malta,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Malta,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Malta,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Malta,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Netherlands,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Netherlands,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Netherlands,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Netherlands,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Netherlands,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Netherlands,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Norway,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Norway,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Norway,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Norway,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Norway,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Norway,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Poland,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Poland,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Poland,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Poland,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Poland,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Poland,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Portugal,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Portugal,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Portugal,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Portugal,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Portugal,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Portugal,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Romania,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Romania,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Romania,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Romania,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Romania,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Romania,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Serbia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Serbia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Serbia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Serbia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Serbia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Sweden,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Sweden,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Sweden,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Sweden,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Sweden,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Sweden,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Slovenia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Slovenia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Slovenia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Slovenia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Slovenia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Slovenia,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Slovakia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Slovakia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Slovakia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Slovakia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Slovakia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Slovakia,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Türkiye,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Türkiye,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Türkiye,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Türkiye,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Türkiye,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Türkiye,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Ukraine,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Ukraine,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Ukraine,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Kosovo*,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Kosovo*,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Kosovo*,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Kosovo*,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Estonia,Gigawatt-hour,Kosovo*,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Greece,Gigawatt-hour,Albania,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Greece,Gigawatt-hour,Albania,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Greece,Gigawatt-hour,Albania,2020,143.356,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Greece,Gigawatt-hour,Albania,2021,388.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Greece,Gigawatt-hour,Albania,2022,1491.331,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Greece,Gigawatt-hour,Albania,2023,614.958,,
